Iteration	Y	var_1	var_2
1.0	4.312790207604237	0.014173575553474435	0.7521129555797621
2.0	0.9687697299655436	0.034507117243797354	0.6229720170150486
3.0	1.3701168489991398	0.032532884298145805	0.5984210975390034
4.0	3.676432822980039	0.006522435570535032	0.5699977141882939
5.0	7.056794378061535	0.027465687322170078	0.47903673234091926
6.0	2.991255658627957	0.024723819430845506	0.7009208003619891
7.0	1.3020274730028265	0.009042627792311334	0.4836672647632732
8.0	4.274083693701916	0.012371741613375863	0.7204929153906279
9.0	7.222625633964134	0.03494589056487306	0.5088288049932252
10.0	8.667819067967674	0.02567643325196923	0.4596041280023132
11.0	4.505432920662729	0.012106406477123507	0.7663838880824672
12.0	3.6812819008040325	0.018815644084312008	0.7162337734373132
13.0	3.426851066641732	0.0233339103254523	0.5024454313962571
14.0	5.1240962673138934	0.002011510159632834	0.7966009689971711
15.0	1.6097606409404883	0.02540975770479485	0.5519388091874733
16.0	4.3246181362055385	0.0045296482779292845	0.5975958235836907
17.0	1.3472051363195312	0.017080945254539074	0.511863719218962
18.0	0.8915103695233175	0.033033215621941635	0.623925976528757
19.0	2.0797054633959364	0.0064791531837982575	0.37438211067662397
20.0	4.8334129180809695	0.006775091125021834	0.7775145135010254
21.0	1.235558873549783	0.017137256443372512	0.5159717683610621
22.0	24.247727867859616	0.024484462913327613	0.368799533126424
23.0	1.253492119699079	0.012184943820003662	0.4734948047776967
24.0	5.224227103276687	0.00024927976657624517	0.5223384510221806
25.0	3.6000845340728627	0.026432109339604177	0.7586608616311112
26.0	4.05372462896743	0.019772805234715942	0.7703494190245812
27.0	16.713782957557548	0.013150823645546829	0.3370837267991655
28.0	3.5104433046227133	0.03406733401677723	0.7956698467188754
29.0	7.326619161460645	0.007738365494328239	0.3440273345315147
30.0	3.8558902819447916	0.027170365482114933	0.7952072485871001
31.0	4.485505477062131	0.012664126444095722	0.7753225481351987
32.0	4.493053250129473	0.024446634147045832	0.49307733890074257
33.0	3.997206074232807	0.01746074281937949	0.734607302194491
34.0	0.9417798198667944	0.013401594792034663	0.49436933324382715
35.0	4.780831727338031	0.005138138219423568	0.7023045662042652
36.0	2.7927888161041627	0.021143831586266402	0.5023531218804128
37.0	3.604095990947195	0.031416790490108995	0.536904539027861
38.0	4.948630203835925	0.02242741399864867	0.4772215070866022
39.0	6.30348368132189	0.02799459512309068	0.49141774007257977
40.0	4.5593014499769655	0.004415680241326741	0.6086594636185145
41.0	10.109739514013562	0.020314526181917477	0.4190636485492489
42.0	3.1304275942725517	0.030559833736106705	0.745769721551802
43.0	17.030613865965947	0.029483389533494195	0.41944249962772995
44.0	4.702848088483843	0.0048607439536953595	0.6774353622742335
45.0	4.943458227606242	0.0023136987311356393	0.6331621167464377
46.0	2.7297704409318175	0.00374455532045181	0.4420754946852816
47.0	8.663485061783586	0.03387614972138192	0.4920370799732322
48.0	1.5317194086077857	0.02333630731820447	0.613561085282426
49.0	4.967020731707592	0.0037639178924675698	0.7542198876626218
