Iteration	Y	var_1	var_2
1.0	3.209742010174924	0.03382631180366775	0.7676085261409007
2.0	1.5656535139097387	0.06844248764691412	0.6959033964547744
3.0	1.7413228840874608	0.06508151906391864	0.6822715699827893
4.0	2.8673435492043535	0.020800877716266652	0.6664895692328117
5.0	3.6516067167181103	0.05645503459681661	0.615983749217612
6.0	1.556564371089831	0.051787230900315805	0.7391842311837808
7.0	1.3499039010754983	0.02509129688851095	0.6185548388469035
8.0	3.180294961674183	0.03075883829311519	0.7500515909997933
9.0	4.48817474435477	0.06918946299774098	0.6325257107125071
10.0	3.8604582632841113	0.053408977276079725	0.6051938523055598
11.0	3.528251446943388	0.030307127131636885	0.7755324198125859
12.0	2.420270847479641	0.04172905019460675	0.7476867148458153
13.0	2.1358566362753106	0.049421025409350186	0.6289813611306259
14.0	4.554415419949939	0.013121399658891444	0.7923103659062583
15.0	1.6201756746421818	0.05295498417568071	0.6564624148736665
16.0	3.5078817370059725	0.017408321889562962	0.6818133390248143
17.0	1.069386877315287	0.03877586866622246	0.6342108379894292
18.0	1.4550794681316987	0.0659332918317018	0.696433079693924
19.0	0.8934329007733303	0.020727193026554746	0.5578745756116735
20.0	4.0780225730335955	0.02123100293670724	0.7817126671299419
21.0	1.0245231829352157	0.03887173381575164	0.6364918203004232
22.0	7.429825037885154	0.051379746192249935	0.554774865700402
23.0	0.8897615828456997	0.03044083047327828	0.6129066100931131
24.0	3.8862836681893573	0.010121347917222072	0.6400269022888287
25.0	2.0197321237654506	0.05469545342118518	0.7712442318884571
26.0	2.820168367689768	0.04335853802300977	0.7777342693084849
27.0	3.889307389040519	0.032085161126228855	0.537164756690264
28.0	1.7131507772526684	0.06769379301460203	0.7917933629755001
29.0	1.6152964448384715	0.02287089801554007	0.5410201746427067
30.0	2.3341047559111234	0.055952273548033594	0.7915365067113271
31.0	3.5118454551447225	0.031256599326005656	0.7804955847502493
32.0	2.5767629512054877	0.05131534584107224	0.6237797550809232
33.0	2.7722417123768635	0.0394224426615245	0.7578885631285348
34.0	0.8915103695233175	0.03251207829764158	0.6244971311736964
35.0	3.9640716378422987	0.018444225773618605	0.7399525631339618
36.0	1.7906159081485211	0.04569259718465509	0.6289301065410399
37.0	2.860854878698409	0.0631814615085274	0.6481146801931488
38.0	2.594089219344215	0.04787779025987176	0.6149758506866198
39.0	3.3751410912400126	0.057355456457423695	0.6228582676693947
40.0	3.5737029174389288	0.01721430071727399	0.6879563929031175
41.0	3.6232941997704335	0.04428077320721396	0.5826838692666568
42.0	1.459025407695313	0.06172256339139718	0.7640864639377024
43.0	6.848790552804386	0.05989000601548211	0.5828942252236147
44.0	3.850877193271879	0.017971984939896764	0.7261440101467149
45.0	3.982245617912056	0.013635850750997004	0.7015614196260066
46.0	2.2808239075906616	0.016071765952420512	0.5954611297530714
47.0	4.887933642616855	0.06736831753725217	0.6232021543438269
48.0	0.9667986430270441	0.04942510609159766	0.6906780040435458
49.0	4.282448131739595	0.016104729132563108	0.7687783940381021
